"COLUMN1"	"COLUMN2"
"1856213"	"648:0.6379;9536:0.6201;1806:0.197;103:0.1521;146:0.1287;83:0.1013"
"1869336"	"3:0.9198;18:0.2175;21:0.1647;28:0.1461;239:0.1326;23:0.1264;9:0.1129;50:0.1088"
"1871546"	"107:0.5797;66:0.3693;198:0.3288;41:0.2665;48345:0.2166;14:0.2042;90800:0.1964;407:0.1777;550:0.173;884:0.1667;37:0.1667;75:0.1652;490:0.1636;729:0.159;3551:0.1574"
"1880168"	"3773:1.0"
"1882631"	"32:0.8121;48:0.4733;14237:0.1283;19355:0.125;7321:0.117;23540:0.115;23282:0.1126"
"1877841"	"655:0.5558;2:0.514;489:0.4764;36:0.4471"
"1887055"	"66:0.3118;37:0.2771;72:0.2629;75:0.2521;49:0.2174;117:0.1914;94:0.189;5:0.1841;300:0.1751;176:0.1706;346:0.163;25:0.1467;215:0.1453;171:0.1335;14:0.1328;52:0.1255;124:0.1242;986:0.1228;110:0.1214;148:0.1196;31:0.1176;95:0.1169;167:0.1165;141:0.1158;100:0.1151;251:0.1148;208:0.1144;57:0.1131;339:0.1061;632:0.1044;793:0.104;56:0.1027;463:0.1023;125:0.1002"
"1884227"	"83:0.5301;146:0.5084;103:0.3885;15:0.2491;107:0.167;37:0.1398;174:0.1232;25:0.1153;80:0.1029"
"1885303"	"6803:0.4203;2423:0.4173;590:0.3633;51:0.3317;2405:0.2897;68:0.2717;60:0.2267;4785:0.1771;26:0.1726;242:0.1711;170:0.1696;165:0.1681;184:0.1591;188:0.1591"
"1859955"	"2701:0.4342;31:0.2543;26:0.2412;25:0.2397;109097:0.2271;37:0.2106;34:0.203;242:0.2;56:0.1709;64:0.1462;80:0.1417;2:0.1417;337:0.1397;71:0.1377;14:0.1307;228:0.1296;57:0.1271;61:0.1221;12:0.1211;6007:0.1161;17:0.1136;55:0.1111;10:0.11;95:0.1015;87:0.1"
"1902503"	"3:0.6228;198:0.3469;10:0.2754;7:0.2121;21:0.1992;9:0.167;14:0.1482;18:0.1348;42:0.1192;28:0.1095;23:0.1074;249:0.1069;114:0.1052;60:0.1047;40:0.1042;63:0.1036;141:0.1026"
"1900580"	"146:0.3543;83:0.3517;31:0.2836;26:0.2745;103:0.2707;52:0.2261;25:0.1925;34:0.1755;49:0.1407;2329:0.132;94:0.1263;534:0.1195;369:0.1195;75:0.1172;583:0.1168;93:0.115;133:0.1108;80:0.1074;1650:0.1063;2436:0.101"
"1905978"	"802:0.3749;131:0.2678;15386:0.2426;37:0.2136;7144:0.2109;66:0.2044;2:0.1966;95:0.1695;4339:0.1681;1542:0.1658;49:0.1626;2050:0.1553;4024:0.1507;208:0.1452;15874:0.1424;124:0.136;141:0.1323;7977:0.1236;4125:0.1204;270:0.1158;1826:0.1139;17:0.1103;1777:0.1103;4133:0.1084;475:0.107;134:0.1047;2137:0.1029;28385:0.1015;117:0.1002;72:0.1002;243:0.1002;219:0.1002"
"1907724"	"2:0.6621;17:0.5291;58:0.4216;83:0.3225"
"1909772"	"58697:0.6445;1841:0.5509;11114:0.5302"
"191308"	"10:0.5661;40:0.4615;17:0.2421;431:0.2114;185:0.208;118912:0.2012;11496:0.1944;14:0.1807;2:0.1739;138:0.1569;5001:0.1569;25:0.1501;187:0.141;58:0.1398;37:0.1341;30:0.1341;4858:0.1285;23357:0.1228"
"1917497"	"2:0.6501;8:0.5463;4:0.5282"
"1924377"	"41:0.9134;93:0.2473;201:0.246;1:0.1529;3:0.1436"
"1895847"	"26:0.3744;25:0.3189;31:0.3119;34:0.3025;68:0.2296;60:0.2078;2:0.2023;55:0.1914;57:0.1527;64:0.1493;71:0.1468;67:0.1394;65:0.1369;10606:0.1299;4:0.127;7042:0.1195;8:0.118;84:0.118;61:0.1116;13090:0.1101;237:0.1096;79:0.1071;182:0.1002"
"1934971"	"25:0.2696;100:0.2355;26:0.2263;31:0.2119;940:0.1916;34:0.1824;229:0.1758;61:0.1745;64:0.1732;141:0.1627;57:0.1574;56:0.1568;72:0.1542;67:0.1542;79:0.1535;275:0.1522;55:0.1496;312:0.1489;10:0.1443;477:0.1365;133:0.1338;66:0.1332;71:0.1325;117:0.126;49:0.1246;93:0.124;65:0.124;110:0.1161;1961:0.1155;14:0.1148;322:0.1148;209:0.1141;68:0.1135;125:0.1135;69:0.1109;427:0.1102;251:0.1096;75:0.1089;802:0.103;148:0.1017;289:0.101"
"1940762"	"2219:1.0"
"1941376"	"37:0.3985;174:0.2586;72:0.2246;49:0.1887;14:0.1877;198:0.185;87:0.1841;80:0.1841;75:0.173;66:0.1693;117:0.1638;205:0.1583;134:0.1583;52:0.1528;151:0.1518;1886:0.1509;94:0.1463;124:0.1445;589:0.1417;107:0.139;234:0.138;339:0.127;1829:0.1233;149:0.1196;15007:0.1196;148:0.116;810:0.1114;208:0.1095;95:0.1077;254:0.1068;3223:0.1058;60:0.1031;171:0.1022;1647:0.1003"
"1946415"	"2:0.7107;17:0.4036;4232:0.3843;58:0.3206;192:0.2066;15:0.197"
"1946951"	"34:0.3939;31:0.3836;5:0.3148;923:0.3079;71:0.2804;26:0.2735;56:0.27;25:0.27;242:0.2408;61:0.2081;66:0.2012;29:0.1789;80:0.1754"
"1931478"	"7:0.6576;12:0.5758;19:0.3173;9:0.302;36:0.1736"
"1969633"	"4057:0.6141;7:0.5201;78855:0.3042;19:0.2427;9:0.2391;49:0.2209;100:0.1278;277:0.1167;66:0.1055"
"1974362"	"66:0.3307;94:0.3089;72:0.2699;171:0.2446;37:0.229;117:0.2002;151:0.19;107:0.1727;124:0.1629;346:0.1585;312:0.1571;690:0.1549;176:0.1505;255:0.146;215:0.142;75:0.1389;229:0.1336;379:0.1256;694:0.1234;167:0.1221;729:0.1181;632:0.1163;440:0.1163;49:0.1119;300:0.1105;313:0.107;896:0.1012"
"1973101"	"455:0.4144;217:0.3551;347:0.3492;21:0.2358;2227:0.2013;68:0.1759;6:0.1674;4157:0.1668;60:0.1596;80:0.1511;696:0.1414;94:0.1264;698:0.1257;773:0.1192;735:0.1179;75:0.1166;52:0.114;425:0.1134;119:0.1088;442:0.1036;6137:0.1016;50773:0.1003"
"1975420"	"272:1.0"
"1975542"	"80:0.2882;71:0.2793;1156:0.2641;134:0.2539;25:0.2527;31:0.2374;887:0.2323;290:0.2323;66:0.2323;140:0.2031;34:0.2019;87:0.1968;107:0.1777;26:0.1625;4069:0.1625;51:0.1485;649:0.146;396:0.1435;95:0.1384;736:0.1371;185:0.1333;148:0.1295;33:0.1282;440:0.127;61:0.127;56:0.127;3218:0.127"
"1978414"	"7:0.5122;100:0.382;66:0.2444;251:0.2249;9:0.2029;19:0.1942;94:0.1847;26:0.1505;25:0.1458;117:0.1406;37:0.1337;191:0.1328;141:0.1172;72:0.1043;60:0.1025;31:0.1012"
"1996883"	"154:0.4554;15777:0.3491;1998:0.2675;483:0.2604;74:0.2397;1072:0.2351;246:0.2329;29979:0.2242;3132:0.215;3430:0.2115;518:0.2094;1979:0.1755;334:0.1508;10:0.1469;84:0.1212"
"2000148"	"10712:0.5617;141:0.2103;138:0.1995;10190:0.1931;94:0.1764;14:0.1539;3555:0.1505;133:0.1377;2077:0.1304;1913:0.1284;465:0.1279;49:0.1269;285:0.1265;1639:0.125;297:0.124;704:0.124;125:0.1211;179:0.1181;223:0.1171;390:0.1167;293:0.1137;2:0.1132;72:0.1113;1414:0.1098;5223:0.1083;342:0.1083;455:0.1068;229:0.1064;1:0.1049;931:0.1019;4199:0.1"
"1963865"	"83:0.4166;2:0.3325;146:0.3107;17:0.2541;103:0.2482;25:0.2046;75:0.199;58:0.1955;31:0.1797;34:0.1672;26:0.1594;66:0.1523;61:0.1127;55:0.1108;56:0.1059;95:0.1037;72:0.1018"
"2001938"	"84:0.4936;17:0.4815;2:0.3612;58:0.301;191:0.2889;139:0.2889;95:0.2648;165:0.2576"
"2010916"	"133:0.4245;278:0.3773;92:0.361;35:0.2813;22:0.2537;37:0.2358;11282:0.2277;123:0.2261;833:0.2114;994:0.2114;294:0.1854;172259:0.1854;119:0.1708;660:0.1708;72:0.1691"
"201411"	"229641:0.5373;969:0.4092;72:0.3404;2467:0.2409;291:0.2008;92:0.1692;2113:0.1673;26:0.1558;502:0.1549;83:0.1539;1:0.1501;801:0.1348;435:0.1339;10:0.1339;425:0.1329;305:0.1281;172:0.1205;95:0.1138;176:0.1071;40:0.1042;55:0.1042;57:0.1033"
"2021320"	"1214:0.6358;804:0.5585;5130:0.5327"
"2017933"	"2:0.4767;4:0.3879;8:0.3825;1:0.3227;11:0.3082;46:0.2773;83:0.2574;146:0.2502;103:0.1903;1027:0.1867"
"202028"	"6073:0.5039;10:0.3862;7:0.3615;42:0.3429;103:0.2872;9:0.2402;85:0.1663;217:0.165;110:0.1609;146:0.1558;69:0.1542;83:0.1378"
"1997019"	"146:0.3421;83:0.2901;103:0.2819;100:0.2153;26:0.2062;72:0.1957;75:0.1934;31:0.1884;1076:0.1861;25:0.1733;56:0.1455;34:0.1418;65:0.1359;37:0.1359;64:0.1314;94:0.1304;66:0.1263;57:0.1259;61:0.1245;234:0.12;284:0.1195;117:0.1181;141:0.1154;67:0.1113;55:0.1104;52:0.1095;171:0.1076;251:0.1072;10:0.1058;674:0.1044;167:0.1044;79:0.1008"
"1993490"	"242:0.4409;337:0.3083;1:0.2812;34:0.2751;56:0.2489;31:0.2334;2:0.1783;64:0.1774;57:0.1765;79:0.1692;55:0.1649;13:0.1628;107:0.149;8:0.1464;26:0.1442;4:0.1412;25:0.1404;61:0.1279;65:0.1115;11:0.1107;151:0.1046;67:0.1033"
"2035796"	"2418:0.4724;7:0.4664;16395:0.4423;26:0.3581;25:0.352;31:0.334"
"205433"	"1:0.6871;83:0.2174;41:0.1946;4:0.1902;13:0.1892;910:0.1859;2:0.1794;391:0.1739;54:0.1555;8:0.1446;53:0.1435;17607:0.1435;705651:0.1359;179:0.1337;1550:0.1315;52:0.1218;38:0.1207;178:0.1196;1094:0.1185;11:0.1163;44:0.1141;16:0.1141;381:0.112;362:0.1098;434:0.1098"
"2055922"	"723:0.6267;125:0.4613;41:0.3709;299:0.2934;427:0.1415;93:0.1126;159:0.1095;41809:0.1076"
"2051124"	"1184:0.5585;236:0.3488;12:0.2945;264:0.2719;146:0.2118;2:0.2111;83:0.2005;59:0.1695;103:0.1624;17:0.1546;15699:0.1165;6:0.1137;58:0.1123;960:0.1087;424788:0.1059;32885:0.1031;61822:0.101"
"2057136"	"31:0.3503;25:0.338;26:0.3155;34:0.2965;71:0.2752;65:0.1978;67:0.1967;57:0.1947;237:0.1839;55:0.1773;61:0.1769;64:0.1723;56:0.1719;182:0.168;331:0.1638;60:0.1502;68:0.137;241:0.1324;79:0.1262;170:0.1103;188:0.1092;165:0.1092;184:0.1037"
"2058967"	"26:0.2507;31:0.233;567:0.2283;69:0.2127;34:0.2076;93:0.2037;25:0.2009;795:0.1998;562:0.1911;2180:0.1896;1061:0.1723;95:0.1594;284:0.1575;781:0.1567;71:0.1488;834:0.1414;4877:0.1414;2:0.1367;174:0.1359;2337:0.1308;14:0.1222;1404:0.1163;138:0.1163;79:0.1155;1016:0.1152;3276:0.1148;242:0.1148;438:0.1148;337:0.1116;49:0.1101;2226:0.1077;1040:0.1061;5:0.105;243:0.1046;2398:0.1018;1385:0.1014;448:0.1014;80:0.1011;11:0.1007"
"2074778"	"141:0.374;2431:0.3486;16:0.3032;31:0.2887;87:0.2851;84:0.2615;704:0.2469;26:0.2379;598:0.2142;1141:0.2124;69:0.2124;371:0.2106;6815:0.2034;3209:0.2015;4659:0.1834"
"2080837"	"12:0.7643;23119:0.3357;4206:0.3237;46:0.3237;2:0.3057"
"2079376"	"8440:0.524;1452:0.4907;74:0.3907;16815:0.3574;119116:0.3211;299652:0.318"
"2078933"	"10:0.7648;83:0.5146;40:0.3877"
"207811"	"299:1.0"
"2083270"	"2:0.3567;3:0.3448;141:0.2938;4:0.2256;8:0.2041;2434:0.1859;26:0.1821;66:0.1654;11:0.1622;816:0.1574;25:0.1531;268:0.152;704:0.144;582:0.1235;34:0.123;10233:0.1219;37:0.1203;17:0.1187;206:0.1123;84:0.1117;10325:0.1112;31:0.1107;1060:0.109;11286:0.1074;29656:0.1047"
"2088863"	"26:0.3766;25:0.3181;31:0.3035;34:0.2843;10:0.2148;225:0.2139;107:0.2112;72:0.1746;57:0.1737;61:0.1618;56:0.1554;55:0.1527;582:0.138;2296:0.1362;95:0.1353;9194:0.1316;69:0.1289;67:0.1289;66:0.1216;79:0.117;9259:0.1152;64:0.1097;243:0.1088;308:0.1088;378:0.107;65:0.1051;319:0.1051;58:0.1024;380:0.1015;40:0.1015;729:0.1006;52:0.1006"
"2066762"	"31:0.3296;26:0.3268;25:0.3132;34:0.2586;99:0.2474;68:0.2288;60:0.2154;55:0.2107;61:0.2005;57:0.1962;67:0.1926;56:0.1917;64:0.1839;65:0.1632;79:0.1419;230:0.1191;199:0.1146;81:0.1027"
"2101873"	"25:0.3352;26:0.3243;31:0.3223;34:0.245;71:0.1945;57:0.1882;61:0.1856;112:0.1744;55:0.1681;64:0.1654;65:0.1635;56:0.1625;2:0.1565;90:0.1552;79:0.1489;27:0.1476;6:0.1443;60:0.1387;67:0.1367;10:0.1209;3550:0.1169;68:0.1106;4:0.1093"
"2104524"	"74917:0.8683;7:0.3462;330:0.1808;42:0.1719;1233:0.1259;382:0.1138;279:0.1114;7789:0.1081;2299:0.1057"
"2108824"	"83:0.7944;66:0.2675;37:0.2281;146:0.2118;103:0.1619;52:0.1236;802:0.1184;148:0.101"
"2108641"	"7:0.5138;41:0.3271;981:0.2843;6:0.2592;27:0.223;103:0.2221;20:0.196;59:0.1895;24:0.1886;15:0.1858;36:0.1849;17406:0.144;10:0.1329;80:0.1254;136:0.1245;5:0.1217;17:0.1217;829:0.1171;290:0.1087;361:0.1078;144:0.105;38:0.1031"
"2117727"	"25:0.3015;31:0.2816;26:0.2701;60:0.2333;68:0.232;100:0.2237;34:0.1898;802:0.1778;37:0.1766;87:0.1692;55:0.1588;312:0.1534;75:0.1427;148:0.1402;14:0.1377;71:0.1369;165:0.1365;214:0.1357;80:0.1332;95:0.1295;49:0.1232;117:0.1224;170:0.1199;622:0.117;188:0.1108;52:0.1096;209:0.1075;792:0.1059;249:0.1001"
"2116241"	"15:0.7806;130:0.2881;2:0.2782;4:0.2462;162:0.2105;128:0.2105;8:0.1736;11:0.1391;29:0.1268;5:0.1243"
"2123696"	"136:0.4519;5462:0.4118;414674:0.3016;15:0.2627;105079:0.2237;26:0.1948;10:0.1825;55:0.1736;67:0.1714;3:0.1625;164111:0.1581;2310:0.1547;15739:0.1536;65:0.1536;34:0.1536;57:0.1514;38203:0.1291;133:0.1291;2:0.1247;9041:0.1247;6524:0.1158;420:0.1158;4886:0.1124;468:0.1113"
"2099437"	"582:0.3876;10:0.3788;40:0.3169;176:0.2463;93:0.2153;802:0.2131;391:0.2043;622:0.2043;133:0.1679;339:0.1645;66:0.1612;953:0.1557;94:0.1524;2822:0.148;2201:0.1425;3201:0.138;3179:0.138;3219:0.1369;1347:0.1358;2781:0.1347;3240:0.1347;457:0.1336;1121:0.1292;52:0.1204;26:0.116;55875:0.1126;171:0.1104"
"2094983"	"2337:0.5138;258:0.2532;5582:0.2461;1182:0.2396;9574:0.2307;5890:0.2217;2597:0.1973;301:0.1969;8552:0.1786;227:0.1599;658:0.1545;1086:0.1502;1248:0.1424;206:0.1386;3596:0.1317;1914:0.1298;10049:0.1291;10664:0.1092;4489:0.1011"
"2135669"	"9968:0.5989;4306:0.4836;3223:0.411;66:0.3007;14:0.2832;662:0.2606"
"2146627"	"39:0.6705;45:0.5017;5:0.2747;6:0.2153;4:0.1886;24:0.163;20:0.1595;2:0.1595;86:0.156;27:0.1525;8:0.128"
"2141067"	"432:0.5676;16:0.3129;41:0.302;771:0.2745;47229:0.235;928:0.2251;3:0.2134;6099:0.1856;1125:0.1799;1109:0.1674;406:0.1643;2755:0.1487;9658:0.138;3890:0.1302;2093:0.1206"
"214858"	"41:0.7371;15:0.4955;1:0.2915;4:0.2832;201:0.2145"
"2157409"	"125:0.6049;1:0.4812;59:0.4605;5:0.4365"
"2155267"	"84:0.6429;100:0.5539;285:0.5291"
"2153991"	"3:0.7697;4308:0.3563;4:0.283;29:0.2464;6:0.2179;561:0.2179;27:0.2118"
"2156244"	"5:0.6357;1768:0.3594;47:0.2657;2:0.2421;147:0.1997;29:0.1883;4:0.176;32:0.1728;178:0.1638;284:0.154;16120:0.1386;401:0.1312;90:0.1239;10:0.1231;8:0.1157;5846:0.1149"
"2171566"	"4199:0.8021;444:0.5971"
"2173575"	"3:0.8935;1:0.2541;21:0.1886;28:0.1667;3553:0.1562;13:0.1149;547:0.1093"
"2179902"	"6383:0.288;51940:0.2238;25:0.2154;31:0.2117;12166:0.2008;26:0.1996;391:0.1912;56:0.1815;68:0.1803;60:0.1803;34:0.1791;84:0.1754;55:0.1706;57:0.1694;583:0.1621;10703:0.1609;67:0.1609;64:0.1597;61:0.1585;87:0.1549;368:0.15;9199:0.1476;65:0.1476;93663:0.1476;525:0.1464;80795:0.1452;2184:0.144;36755:0.1428;34962:0.1367;79:0.1343;5234:0.1307;3047:0.1295;1538:0.1246;1684:0.1234;17579:0.1222"
"2179329"	"277650:1.0"
"2185318"	"25:0.3318;26:0.2841;31:0.2638;34:0.2249;61:0.2184;141:0.218;56:0.2092;55:0.2042;65:0.203;100:0.1984;60:0.1926;68:0.1884;71:0.1873;64:0.1869;6108:0.1607;57:0.16;67:0.1403;188:0.1234;184:0.1215;165:0.1173;376:0.1138;2381:0.1138;49:0.1042"
"2186988"	"37:0.2544;25:0.2422;26:0.2204;107:0.2179;31:0.2025;151:0.1935;14:0.1929;60:0.1788;10:0.1775;290:0.1717;231:0.1711;34:0.1647;251:0.157;49:0.1563;57:0.1557;427:0.1442;79:0.1435;94:0.1423;68:0.1397;72:0.1352;167:0.1352;3:0.1262;40:0.1256;20945:0.1256;55:0.1237;61:0.123;4441:0.1217;66:0.1198;64:0.1185;477:0.1173;3343:0.1128;191:0.1128;52:0.1115;56:0.1102;100:0.1076;67:0.1076;75:0.1038;65:0.1012;117:0.1"
"2186098"	"84:0.5532;10:0.3214;3100:0.2209;5980:0.2209;101:0.1847;40:0.1756;5126:0.1729;1046:0.1684;931:0.153;723:0.1521;952:0.1412;118:0.1394;3356:0.1376;3:0.1304;307:0.1286;909:0.1249;893:0.124;25771:0.1231;57:0.1222;297:0.115;200:0.1123;161198:0.1114;2188:0.1114;1212:0.1105;18201:0.1041;316:0.1032;11891:0.1014;1022:0.1014;56:0.1014"
"2162608"	"160:0.6452;271:0.3297;2757:0.2823;2254:0.2076;580:0.2004;1249:0.2004;1945:0.1945;188019:0.1862;9566:0.1625;24446:0.1577;1106:0.1542;262:0.1483;161:0.1447;17389:0.1352;524:0.1352;14201:0.1245;11717:0.121;15026:0.121"
"2158958"	"10:0.3369;32098:0.3157;99:0.2667;40:0.2463;94867:0.2141;21688:0.1842;95:0.1747;101:0.1739;107:0.1732;14:0.171;75:0.1673;80:0.1644;72:0.144;66:0.1374;159:0.1367;440:0.1315;3839:0.1272;580:0.1235;118:0.1198;286:0.1125;918:0.1111;897:0.1111;203:0.1103;98:0.1089;295:0.1074;198:0.1052;49:0.1052;224:0.1038;37:0.103;727:0.103"
"2206701"	"10:0.618;12:0.4304;3:0.3523;40:0.3098;2:0.2029;154:0.1706;4:0.1562;83:0.1418;8:0.1375;1487:0.1222;17:0.1146;1:0.1078;58:0.1044;11:0.101"
"2209817"	"242:0.465;337:0.325;34:0.2975;31:0.2529;56:0.2304;64:0.2098;79:0.2011;57:0.1905;26:0.1721;65:0.1542;107:0.1432;37:0.1354;25:0.129;55:0.129;80:0.1281;159:0.1253;60:0.1203;95:0.1166;66:0.1115;61:0.1028;72:0.1014"
"2214752"	"1424:0.3444;100:0.3412;31:0.3085;25:0.2987;60:0.2677;26:0.2661;55:0.2644;34:0.2579;64:0.2285;68:0.2171;67:0.2106;65:0.1926;61:0.1926;3209:0.1681;72:0.1665;1498:0.1665"
"2212327"	"1214:0.5695;804:0.5399;5130:0.4771;35:0.3957"
"2216815"	"25:0.305;26:0.2876;31:0.2696;37:0.2609;2617:0.2585;34:0.2295;100:0.2161;226:0.2028;94:0.1975;141:0.1604;72:0.1569;66:0.1505;582:0.1365;57:0.1296;4:0.1168;118:0.1145;251:0.1133;119:0.1127;117:0.1075;381:0.1052;171:0.1034;1623:0.1034;55:0.1034;215:0.1023;228:0.1023;29:0.1005"
"2193818"	"89332:0.5357;2645:0.5223;41:0.2974;6:0.2443;311577:0.2215;2376:0.1929;20:0.182;5555:0.1752;24:0.1744;12:0.171;1636:0.1676;27:0.1289;54568:0.1179;12824:0.1171;412:0.1002"
"2194988"	"7:0.4923;10:0.2611;68:0.2177;60:0.2169;42:0.2057;84:0.173;78:0.1714;9:0.171;184:0.1559;12:0.1547;36:0.1371;49:0.1363;31:0.1359;317:0.1343;124:0.1296;26:0.1276;188:0.1232;170:0.1212;165:0.1208;241:0.1188;25:0.1188;34:0.1112;80:0.1096;363:0.1068;249:0.1048;203:0.1013;1281:0.1005"
"2190256"	"5925:0.3702;117:0.2356;34:0.2002;957:0.1938;6977:0.1854;31:0.1803;137:0.1796;9407:0.1674;80:0.1642;124:0.1558;645:0.1532;297:0.15;8286:0.1455;1598:0.1423;5103:0.1397;3293:0.1391;93:0.1365;1356:0.1352;5135:0.1294;1943:0.1262;26:0.1249;94:0.1236;25:0.123;969:0.1223;94976:0.1191;827:0.1178;58170:0.1172;138:0.1152;107:0.1146;184340:0.1114;5863:0.1107;439:0.1101;20877:0.1095;42568:0.1088;189:0.1082;6816:0.1056;66:0.1043;705:0.1043;289:0.1043;203:0.1043;50393:0.1043;1197:0.1004"
"2238150"	"187:0.7278;6:0.6857"
"2232695"	"14:1.0"
"2236141"	"146:0.4633;83:0.4481;103:0.3944;583:0.1684;78:0.1317;125:0.1254;84:0.1209;262:0.117;86:0.1141;1162:0.1136;14:0.1119;10606:0.1107;7042:0.1091;10:0.1085;3138:0.1074;8219:0.1068;11527:0.1045;33812:0.1028"
"2236737"	"499:0.7141;993:0.5089;462:0.1635;7692:0.1533;3561:0.1408;686:0.1368;83:0.132;2139:0.1235;146:0.1191"
"224065"	"3:0.7708;913:0.637"
"2251489"	"39:0.5099;6:0.4432;45:0.3812;24:0.3431;20:0.336;238:0.3241;27:0.2502"
"2230215"	"26:0.3901;68:0.3802;31:0.3664;25:0.329;60:0.2364;34:0.2246;92:0.2226;67:0.2226;228156:0.2108;8917:0.2108;10828:0.2069;1977:0.2069;6130:0.2049;57:0.197"
"2227138"	"160:0.7536;8775:0.3198;24446:0.2039;8135:0.1869;1729:0.1859;969:0.1679;1945:0.1659;1918:0.1379;6206:0.1289;94:0.1249;14201:0.1249;5420:0.1169;524:0.1139;1379:0.1119;260:0.1099;157:0.1089;571:0.1069;4121:0.1049;5581:0.1029"
"2226272"	"90:0.5396;1789:0.2826;49:0.2782;1839:0.2532;1:0.242;52:0.1938;7:0.1682;13:0.1519;10:0.1351;975:0.1344;9:0.1238;1332:0.1207;429:0.1125;561:0.1069;1943:0.1063;1450:0.1057;227:0.1044;197:0.1007"
"223014"	"1:0.9248;13:0.3804"
"2271537"	"7:0.9137;244:0.149;30:0.1328;150:0.1226"
"2268620"	"7:0.6005;19:0.4781;9:0.4496;12:0.3254;41:0.1912;103:0.1845;299:0.1795"
"2279565"	"25:0.2678;80:0.2526;37:0.2488;75:0.2475;3:0.2399;226:0.2386;159:0.2386;72:0.1917;14:0.1904;66:0.1904;95:0.1726;26:0.1638;52:0.1612;118:0.1599;57:0.1587;679:0.1574;31:0.1574;34:0.1549;541:0.1511;71:0.146;407:0.146;36:0.1447;67:0.1434;171:0.1409;55:0.1384;204:0.1371;300:0.1371;239:0.1358;56:0.1358;93:0.1307;395:0.1269"
"2274414"	"10:0.7119;112:0.7023"
"2283030"	"141:0.3408;37:0.2663;957:0.2386;49:0.1847;427:0.1831;81080:0.172;258129:0.1704;575:0.1601;87:0.1561;54205:0.1561;229:0.1561;8166:0.1474;174040:0.145;151:0.1443;80:0.1427;792:0.1371;10773:0.1371;153:0.1324;14247:0.1276;371:0.126;14:0.1252;724:0.1252;226:0.1221;598:0.1205;94:0.1197;1153:0.1181;107:0.1173;47877:0.1165;290:0.1165;148:0.1157;29994:0.1118;15491:0.1118;2942:0.1094;602:0.1086;110:0.1086;29031:0.1078;243:0.107;2837:0.1054;3902:0.1046;117:0.1038;5449:0.1022;4381:0.1015;13:0.1007;6922:0.1007;69:0.1007"
"2282170"	"25:0.3331;31:0.2701;26:0.2663;34:0.2185;56:0.2128;67:0.208;65:0.201;55:0.1933;57:0.1863;100:0.1749;64:0.1729;61:0.1717;66:0.1535;37:0.1475;141:0.1436;117:0.1385;19:0.1382;151:0.136;68:0.1293;10:0.122;93:0.1188;60:0.1159;71:0.115;79:0.1108;308:0.1108;75:0.1096;589:0.1077;229:0.1038"
"2262499"	"3:0.4922;15:0.4376;252:0.2848;89:0.2712;74:0.2603;27:0.2224;2:0.1892;12297:0.14;103:0.1231;18:0.12;21:0.1163;1:0.1136;17:0.1122;10:0.1027"
"2261229"	"55:0.3775;26:0.376;31:0.3509;242:0.3384;64:0.3274;61:0.3117;337:0.2365;10:0.2271;83:0.2131;34:0.1927;67:0.1802;19999:0.1614;159223:0.1598"
"2261810"	"2683:0.9304;2355:0.3667"
"2302313"	"200:0.8678;272:0.4095;1176:0.1432;307:0.1331;318:0.1038;10909:0.1028"
"2312258"	"167:0.7149;1813:0.3014;75:0.2992;1:0.1991;26:0.1892;25:0.187;312:0.1837;31:0.176;15080:0.1738;37:0.1727;72:0.1573;34:0.1485;1149:0.1188;117:0.1122"
"2309575"	"83:0.3556;146:0.3556;66:0.2849;103:0.2717;94:0.1976;2592:0.1852;75:0.1743;14:0.1739;124:0.17;49:0.1696;37:0.1607;52:0.1568;380:0.1425;1356:0.1331;234:0.1316;310:0.13;226:0.1184;69:0.1165;172:0.1122;1024:0.1087;72:0.1079;80:0.1048;363:0.1044;95:0.1044;721:0.1033"
"2315212"	"146:0.3915;83:0.3077;103:0.2988;26:0.2431;34:0.193;25:0.193;32490:0.1847;31:0.182;16177:0.1779;66:0.1641;80:0.1559;4572:0.1552;61:0.1545;65:0.1511;49:0.138;672:0.1284;148:0.1222;2971:0.1202;141:0.1133;56:0.1092;910:0.1078;67:0.1078;57:0.1071;69:0.1065;118:0.1044;13:0.101;157:0.1003"
"229512"	"141:0.4206;14:0.3266;83:0.267;37:0.2496;146:0.241;103:0.2044;26:0.1944;31:0.1719;25:0.1452;34:0.141;72:0.1406;60:0.1385;68:0.1278;227:0.1241;159:0.1229;75:0.1225;66:0.1218;242:0.1197;206:0.1195;17:0.1176;2:0.1174;94:0.1134;71:0.112;79:0.1021"
"2333067"	"414:0.8747;15:0.2278;10:0.2201;1:0.1747;142:0.1477;36:0.1438;210:0.1245;212:0.1139;63:0.1081;4043:0.1062;105:0.1004"
"2333633"	"93:0.521;12:0.4964;10:0.435;180:0.3686;40:0.2826;349:0.2777"
"2338409"	"37039:0.7186;3030:0.5299;5:0.1151;2:0.1141;7:0.1097;47:0.1032"
"2344742"	"124:0.5729;100:0.218;10:0.2041;60:0.1555;94:0.1538;68:0.1538;25:0.1451;40:0.144;58:0.1388;339:0.1388;26:0.137;1377:0.1278;11501:0.1266;12744:0.1249;21880:0.1237;69495:0.1226;69:0.1179;117:0.1174;17:0.1156;66:0.1139;3568:0.1127;31:0.1127;52:0.1104;13656:0.107;14:0.1058;141:0.1046;587:0.1035;88188:0.1012;2910:0.1"
